"Y";"X1";"X2"
"1";"1";-0.304851197405518;1.6508596923396
"2";"1";1.43812072842508;0.404773534595141
"3";"1";0.241817342610572;1.19613363025052
"4";"1";1.36452754707809;0.0809852296447663
"5";"1";0.362359337989054;1.52120081869485
"6";"1";0.933656860114985;1.31396835820913
"7";"1";0.899017563152507;0.384034563565729
"8";"1";1.07912711895712;0.335861554023807
"9";"1";-0.296244008191518;0.412534308661254
"10";"1";1.18996458252421;1.51158110166916
"11";"1";1.51851316715025;1.52888726254388
"12";"1";1.9531497655113;2.0133445269468
"13";"1";2.12741419452018;0.499963155932361
"14";"1";1.12104178822649;1.58083660573149
"15";"1";1.48543993687879;0.31709849774734
"16";"1";0.730359719747143;0.754083369733307
"17";"1";2.00039741951064;1.1547370941424
"18";"1";0.501454826360947;-0.0894665223150077
"19";"1";0.278115597682317;2.38962480052585
"20";"1";1.39243720809594;-0.255439399599372
"21";"1";2.3285957907618;0.919596571873465
"22";"1";-0.460523727686172;-0.707658484985378
"23";"1";0.885231315071215;1.33089724987202
"24";"1";1.90881788281342;0.89896860843252
"25";"1";3.61220011428742;-8.13878170038418e-05
"26";"1";1.68127465249699;-0.360780449545389
"27";"1";2.11989775669696;0.494726537568645
"28";"1";1.25027463345365;1.20154357967701
"29";"1";-0.31977509808159;2.34010871110302
"30";"1";2.01708435849884;1.56977220464415
"31";"1";0.688056143553849;-0.119202023153651
"32";"1";1.19881813269577;1.37147650759028
"33";"1";-1.38793200099894;3.19176302966511
"34";"1";1.80135408463804;1.28588930078523
"35";"1";0.727607189935759;1.25332761945989
"36";"1";2.64783052402116;2.11945838294765
"37";"1";1.02240124443184;-0.181322374079403
"38";"1";0.991351556474057;2.9768620196668
"39";"1";0.158054064109179;2.4039634286251
"40";"1";1.88400983866889;0.109875391915453
"41";"1";0.293085769050705;1.63813331125758
"42";"1";2.22622953485859;0.408838869434849
"43";"1";0.5468060531152;-1.14857555514849
"44";"1";1.67191721427133;0.961470752535344
"45";"1";1.48594265778921;-0.589781862067642
"46";"1";0.347606646514186;1.84806532861946
"47";"1";2.11900363181505;1.2603065750917
"48";"1";0.742644534090733;0.845705659528044
"49";"1";0.93139870645411;0.307339212797664
"50";"1";0.797673105241407;0.913279242034148
"51";"1";1.32304447116263;1.00962470400818
"52";"1";0.878983660809326;1.87903691919313
"53";"1";1.0629533045815;0.0625612192989081
"54";"1";2.24786390554385;-0.381549447748212
"55";"1";0.509295366629108;1.32090955866499
"56";"1";2.84060739490008;1.3140196959241
"57";"1";0.664445512380997;1.57641546692477
"58";"1";1.38178678293492;-0.155289204917504
"59";"1";0.469348410545507;-0.0873027454717066
"60";"1";0.361134728068811;1.44680500868279
"61";"1";2.73045331598842;-1.73316519417275
"62";"1";1.51890859308619;1.61605364327703
"63";"1";1.84651243341022;-0.04966329540591
"64";"1";2.52330169867313;1.77047372459743
"65";"1";-0.634669972879107;0.481563219184081
"66";"1";1.02031508667258;0.456001499044496
"67";"1";0.700728505428423;2.7585750657333
"68";"1";1.94117290357188;1.83265658722971
"69";"1";-0.842511465790783;0.518610169226251
"70";"1";1.60555599842347;1.3821694603494
"71";"1";2.27954380552784;1.60169124788733
"72";"1";0.336552086604826;-0.469564799825139
"73";"1";-0.6786403255497;0.85856735730261
"74";"1";-0.36211423493523;0.346062328610345
"75";"1";1.6878840506001;1.10883455556678
"76";"1";0.496814201735909;0.934225409795155
"77";"1";1.30881062651822;0.775459036103408
"78";"1";-0.222339867979118;2.21398525947263
"79";"1";1.04803661900972;-0.629772701634577
"80";"1";1.20898046070423;0.726421107630828
"81";"1";0.372816717734673;0.983731655188847
"82";"1";0.307762763262103;-0.992542041120585
"83";"1";0.249404712475287;1.1452603073782
"84";"1";0.335296844708886;-0.874791874151525
"85";"1";0.876205261539324;-0.113429006507491
"86";"1";2.43311509093128;2.25457971147058
"87";"1";1.44912596814243;1.67313479194059
"88";"1";1.74808519727841;-0.222000452401278
"89";"1";1.42885338543668;0.495029767455635
"90";"1";1.34640434176668;0.639047120870144
"91";"1";3.1731298434969;0.210803341738799
"92";"1";2.11422894736914;3.66730522623052
"93";"1";0.872105389341212;0.988505058422249
"94";"1";1.05018804200726;0.331623679237879
"95";"1";2.45210464003295;-0.411193740202342
"96";"1";0.174282644293751;2.0962659322789
"97";"1";0.714807660441514;2.15121596183412
"98";"1";1.05257419382663;3.07692015157681
"99";"1";1.56095077662863;1.30069945416921
"100";"1";0.527791321581238;1.56726276157308
"101";"-1";-1.50928249110307;0.410246647648614
"102";"-1";-1.5709783730474;0.134896148499923
"103";"-1";-1.63698276413977;-2.35714072061805
"104";"-1";0.516386682338218;-2.90885957865511
"105";"-1";-0.0686658047705049;-1.54885289131706
"106";"-1";-0.398372258925502;-2.38421248636803
"107";"-1";-1.91344062985388;-1.67418327521937
"108";"-1";-1.83469340386987;-1.32237989064591
"109";"-1";-1.1909399556318;0.280165116525976
"110";"-1";-3.50449046995979;-0.731837287632761
"111";"-1";-1.76650899272244;-0.675030208416003
"112";"-1";-0.826629579588574;-1.34440487088755
"113";"-1";-0.894945438857909;-1.77801415196729
"114";"-1";-2.81938494629268;-1.56639751164323
"115";"-1";-2.4288701725167;-2.8286144578193
"116";"-1";-1.5018799271309;-1.15328230335831
"117";"-1";-0.837108812962496;-2.27212923932038
"118";"-1";-1.30361886465465;-2.35176571577303
"119";"-1";-3.29250596292451;-2.22603148802403
"120";"-1";-0.914942441474924;-1.24614923050935
"121";"-1";0.267365661451039;-1.25069011400224
"122";"-1";0.343249088841471;-1.03304883097992
"123";"-1";-1.85551277895821;-0.9233153736374
"124";"-1";-1.42641385421978;-1.26795499683648
"125";"-1";-2.88184512925871;0.142923975528709
"126";"-1";-1.20170673319881;-1.00922317375264
"127";"-1";-0.694023039573936;-0.694267197861642
"128";"-1";0.40791335315672;-0.621900316456826
"129";"-1";0.82794000542328;-0.32585708533101
"130";"-1";-1.87699482694192;-0.734232547681126
"131";"-1";0.504307839502224;-1.9368098875268
"132";"-1";0.0714364418090669;-0.677717135398598
"133";"-1";-0.333188963402973;-0.814815885944022
"134";"-1";-1.18825938705622;-0.477455975538691
"135";"-1";-0.847260736741532;-1.32514307187815
"136";"-1";-0.501387321431447;0.220700679433872
"137";"-1";-2.10051770030579;-1.44243706549302
"138";"-1";-1.56751346064719;-1.49087253652856
"139";"-1";-1.3423187882455;-1.0315806904014
"140";"-1";-0.994918851327076;-1.02450981422444
"141";"-1";0.407543333395677;0.0392502201650669
"142";"-1";0.175077235606158;-2.15902989662975
"143";"-1";-1.17535178379909;-1.09936746667811
"144";"-1";-1.30754057678145;-1.63396261022318
"145";"-1";-0.993074779704335;-0.0954526935242087
"146";"-1";-2.64565868976877;-0.743388175540969
"147";"-1";-0.862579650068015;-1.85136717558202
"148";"-1";1.43253470854189;1.09255419108512
"149";"-1";-1.61891412957272;-1.56482452698983
"150";"-1";-0.31984465932886;-3.14115668409921
"151";"-1";-0.193488341007735;-2.5151683272023
"152";"-1";-0.471555769579775;-1.70209068287433
"153";"-1";-2.7357324973312;-0.427317845932752
"154";"-1";-0.336970555786969;-1.0655531165722
"155";"-1";-0.849134025152726;0.13121638304561
"156";"-1";-0.226848007030104;-1.55617049135765
"157";"-1";-0.375648594473289;0.117182783140053
"158";"-1";-0.0752368018318825;-0.619920460181351
"159";"-1";-0.559031760987535;-1.80467377245825
"160";"-1";0.210010528226851;-2.20814895911657
