"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
3.78569847646261,5.96631982828617,3.82081913665426,1.92582453163848,4.70410508566484,3.20701071395325,5.71521475255441,5.84510275472489,5.39826716573638,4.28216212595737,0.746338324957025,-0.214298632974554,1.08279573000321,1.22576342733117,0.0257182442684865,0.416574871547045,0.253823967693564,0.424649179649718,-0.0301217075604157,-0.545249658642116
8.2438155595732,7.11610420396464,9.22954950810941,7.36177273918395,6.36890991349306,8.6467781891876,7.37378649080468,5.45611007544,6.48909569130104,8.14870093595012,-0.605389011902874,-0.163915100361508,2.30467482721474,-0.380501983255206,2.54685646406397,1.43611866510851,0.262473513221974,-1.54575154792349,-0.220779609108406,0.671611928837601
7.63815488899972,6.90463276364535,6.19302079681481,8.60819567906429,7.411553303651,6.59751567547093,7.11096235797486,7.6540360686793,8.06906574617112,5.11658985851065,1.0168717095202,-1.67426059469175,-0.885132330438983,-0.964970504790476,-0.806962800786189,-0.852427297155201,-1.02726804545608,1.66721902433714,-0.590400324923791,0.874167853559758
2.28729087029212,2.27409281326188,-0.221161358192357,1.80202190654962,1.12683070070261,1.38851485718354,0.127803826788611,0.792913009991025,-1.05841268897205,0.260876682885504,-0.915065624935697,-0.0531178265895662,-0.275180338466911,0.0152072908104128,-1.07652983241002,0.680231266823098,-0.980711076823479,-0.0648165103025971,0.919687964811303,0.647599447130599
0.777236587067149,-0.771468028203399,1.28742225011445,0.358808237676001,0.0750623577610532,0.220022530814677,1.44450337359437,-1.16246900261166,0.574489100079055,-0.0137176592045458,-2.27415639810888,0.32622042678315,-0.430464678148532,-0.941809613324089,1.35302739184525,-0.20610369874216,-0.774728793104983,1.25249546909314,0.584212779175991,0.882970534897478
3.49192342633417,4.61686924279393,2.89577870710235,2.37832845956913,4.44903547709965,5.33846785753317,4.26963547530266,3.70604044461896,3.98028394210641,5.18236573857532,-0.178617992698957,-1.71146367963077,-0.698022568445854,0.568172960587095,0.321414211154331,-0.599780033329605,0.369183921431077,-0.0939547191452137,1.23344531858769,-0.0890628978881192
0.299129299449737,-0.0736613414697898,0.700008803200263,1.10810656280257,1.72320076358767,2.39009509607427,0.151116601621596,1.2907228446435,2.33417603370242,0.0986578447409173,0.255465861351468,-1.35912826087129,-0.943184521418596,-1.39807959589113,-0.208596913590995,0.804411596144073,0.455978360593438,1.29364668330736,-0.53105229998032,-0.707455455356427
5.56377083967845,6.68522114261175,5.85490279114974,8.04451293282252,6.99310947071031,6.7090123807435,8.01085610285753,8.1116436393317,4.70601402780263,7.65588476565193,-0.183639857179915,-0.343637437343194,2.10782311642082,1.61582523943667,0.0424772860577114,0.0495045027238572,1.10852123998165,1.74145818411776,0.917297509019385,-1.90491467775859
4.91526427046302,2.5770006811337,3.65725926559906,5.25526285780674,4.55950592141054,4.45837148660632,4.20105710032144,3.28358739828371,3.88813813719323,3.15601888823348,-0.181726019569373,2.91798794912844,-1.42949406315394,-1.56652029420858,1.2489832850187,-2.24253101020442,-0.315930412954917,0.622709514393306,0.926444617327675,-0.687094074090323
1.19763362591688,-0.220096725333635,0.439034879549036,1.53373263441171,2.95031546468388,2.58194322960051,1.83778752223611,0.986930337315524,-0.725795962010987,0.269146426318024,-1.35373413441665,-1.33870564381163,0.925691534003801,-2.77807990721387,0.398457842007841,0.85379579775522,0.258485396732149,-0.28577287337019,0.691771058990825,0.808458797353556
1.51010618716982,-0.297970418529645,0.995152597652058,-0.344852234888966,0.948315814768844,1.89484979335908,-1.17988227279419,3.30641643226721,-0.167750355550933,1.94042971867315,1.87153817211192,0.236407864483158,1.48583216430082,0.758154406043769,-1.0744254099568,0.599750807067756,-0.820427924183779,0.243662045157231,0.0825290476466674,-0.985030817226224
4.54778256292857,5.35451114756927,3.29350096792094,2.83284044035564,3.34184576249547,3.88835393227603,3.27755836418844,2.71456771114551,5.74648542401947,3.46079037376678,-0.0677231472653066,-0.638604171724161,-0.240791174152946,1.05574912544261,0.798217955094714,1.4367587276875,1.20513952166971,-0.6231545748866,0.785006303087369,0.199133396168591
7.99197374403324,8.34335343151508,6.59559123424313,5.47129004764225,8.38885683929779,7.05372588189214,6.93761397844224,5.98564360416816,6.98293699825911,7.44000761332756,-1.66220502007539,0.585008280397354,-2.10360367777539,-0.992542022522072,-2.19832586316878,-0.272905093228797,0.535882767214923,-2.27771846251396,0.689819800459755,1.27287931229838
5.22554581735291,4.86049778306899,4.17157018407263,3.9811633685316,6.31931695885595,2.34934848513253,3.00446037745343,5.69782921062558,3.82819879179808,2.26804930161255,-0.609250405459001,-1.87727189541075,-1.24205895873904,0.713285032379011,-1.88657274757039,1.69103460696287,0.235578960025372,-0.929516422970292,-0.251782191193547,0.890068942932025
0.650724677746522,0.438234028156292,0.875297301601935,1.87755232786064,1.46334691360602,0.560634663670554,0.307582707503197,0.895547206409441,0.792000087432868,2.21930841222822,0.349473082654358,-0.650262986228065,-0.00561967259683772,1.05857228041657,-0.692341481578145,1.70283714737969,0.629628523501286,-1.03549607268826,-0.293349831346107,0.600338719213842
6.19476659896351,8.88231795167142,9.00618506800471,6.15971099725082,7.20592390648803,7.25005582203542,4.88672446105546,7.87278538476624,6.15715800521451,7.81786008085642,0.161262992841095,-0.505246138284654,-0.0705367578252005,-1.76580534005702,-1.65454519598801,-0.327220759100638,0.781606073436364,-1.55408219814067,0.9694260048293,0.910328063560839
0.777348706882064,1.76812752836091,1.38795365826285,1.60913303155833,1.59051860827632,0.564859246714547,0.749230101500991,0.0737306162766878,2.08743580325344,-0.943959215904213,-0.366770884052768,-0.234210473000043,1.02613748509246,-0.47206986930697,0.307267960693584,-0.404735733042643,0.330194979130498,0.528953905469344,-0.288440413638832,-1.41031630653044
6.98846875871102,7.76235595171857,6.46099232157946,7.68313772824813,6.60795722813676,6.31590330942948,6.81767679555958,6.48914143124609,6.08915444752163,6.15834170353684,0.364805082159096,0.828746887995323,-1.25813351781151,0.945613657994596,0.505786832496963,0.395698504916744,-1.34848463065901,0.0753180853386598,-0.942393473920118,-1.10321426446972
6.72286255419381,6.99277207010861,7.50599233549805,8.23163275222356,7.27668531288752,4.90029882861996,6.19622456937392,7.80408270675559,6.82232513166851,6.50584323033656,0.812925330645827,0.27675482179644,-0.000882336451054951,-0.328229464278332,1.68631920354574,-0.167401730104908,0.346654086738168,0.63153169697662,0.0789225753844387,1.42821631547419
2.90374721659382,0.931378463499193,0.186140860733329,0.326744685602673,2.402030463378,1.54001660829658,1.64227416879848,0.987280235013041,1.18287955322963,0.511485419769274,-0.8587716993545,0.194148855736568,-0.224349505202349,-0.754392545981383,-0.91562518313157,-0.710550672218974,-0.382294902265831,-0.126950584910309,0.994876419313195,0.551920815676325
4.93969419946357,2.66517150577838,4.71787007166489,3.91067650354607,4.1737143339494,3.78134960225622,4.27324506164937,5.06000672759727,3.21988451544438,0.956957906249195,0.803716985083338,0.188785285068931,-0.0317247731406294,0.0274102790013159,0.11785443292711,-0.111350441691226,-0.265290850854669,-0.811485305421856,0.866743382506979,-1.18981358815856
4.40923450782299,2.22667660075438,3.33534484603313,4.09157145092623,3.30458049910165,2.78007794613461,5.88085993732897,4.21527325419441,5.99162535970806,3.32740443621282,1.08766237293658,-0.930535158955006,-0.258861708435076,-1.05612918400586,0.271868840506408,0.149050019646713,0.872483171652817,0.0128180023820297,0.290939585036936,1.13618481770055
1.51194689676205,2.28590240106394,0.0324852464402874,1.63238935450673,1.18307866764632,2.35011611692373,3.48732767144425,1.11466169708147,2.09574036400398,0.597290128807036,-0.28055453164054,1.07054517395463,1.84955135343581,-1.89268564322679,1.10428289898654,-1.87068921798591,-0.703391253917948,0.326921301575971,0.744226168295474,1.42656667490153
6.20323081651319,7.49225663768649,5.96126751189443,7.44236247221417,6.18641019837198,7.3220100685151,7.24324120887366,5.42595867066222,6.74100132043972,5.96536285525415,-0.561166168266017,0.887917511192107,-0.375585157232121,-0.791353647570154,-0.409448345533505,-0.661043238944709,-1.80609876833916,0.743468070941587,-0.849272316922272,-0.628026477538314
0.351231649401521,0.355992140533557,0.795561174933628,1.49084091766159,0.79466301272947,1.19069132392526,1.97002419266112,0.714738922152931,0.896380731458234,1.51125454120371,-1.13517056537353,0.0752731432312799,0.252662116896504,1.49243058825791,1.00548231968953,0.299961523434329,1.72589211976479,-0.452489182687245,-0.0911250862602953,-0.804537485871829
6.21337097721506,7.03761618058016,5.14285858493967,6.83112343919031,6.75287522091872,6.04556580636431,6.44938942260153,5.35860255576611,6.21842407834905,6.60540879290665,-2.23136901333887,-0.0886752192596011,0.957095707859764,-1.63256865463145,0.211685003380475,2.20680589860732,0.00107181981445687,0.109520945808045,-0.721006102473679,-0.0943093383061304
3.15337646372281,-0.729116740549364,1.10204248509449,-0.141279127497094,0.622990911796219,0.651217901237953,1.32288508122856,-0.124339617940158,-1.75704972232067,0.904188900880271,-0.885847103762517,0.859547258444427,0.531830605039673,-0.125864087975293,-0.560021986057957,0.874171815832377,0.404154563834677,0.459703026035868,-1.54243911479766,0.987170846167287
2.17443759629564,-0.584781582664291,1.9464299206338,0.659485914881327,0.374637309296293,-0.101202228982711,0.68820453992648,1.68865650538364,2.43527187786736,1.13890709820022,-0.578496091607999,2.21927732111336,-0.45643712026876,-1.1357848423207,1.12676794222363,-0.478391721672714,0.846196308570993,0.106650543084817,-1.03812983458025,-0.331673201986442
7.89135289585169,8.73060379476225,7.42107289015189,6.17590076395967,6.70470062000505,6.43792422418465,5.9699815525732,5.26075473905441,7.11251425141033,6.6432640252164,-1.66598826586141,1.12020746874333,0.838030254342703,-0.668327576279886,-1.03227080332158,-0.408679194155987,0.867727282789485,-0.545379982420604,0.429240621017717,-0.421512008609233
3.70577504719934,-0.0349458712492445,0.816570141359273,2.07777130745133,1.34162022529879,0.812656375881326,-0.302859108529475,0.721341738024334,0.815246091541734,0.918222502826436,0.211614224396457,-0.135080324888481,1.61214866641187,-0.997627729636192,0.475290744856722,-0.152890087714579,-0.813293602587478,-1.95027201529571,-0.290140912529804,0.911473752988935
2.43840178757997,5.06279373122746,2.59166259844937,3.42356945912753,2.79365639101423,5.20383324308039,5.53453627978316,4.76843342191279,3.06026623638979,3.70094667095604,-0.443662008669019,-0.71791902856117,0.955271131875336,-1.90013771065786,0.440972542837965,-0.379893951508495,2.37675957216251,0.42013242663307,1.06729444932405,-1.43172850627595
6.27561131089447,4.51578226219675,2.77391664428157,5.62976745437875,3.76588775199496,5.47002253380271,4.96126932274931,3.71560844078103,4.05847802269228,3.21072680846249,0.838679475363393,1.08058280696507,-1.55681001446567,0.250134016250946,-1.16831826908837,2.2822382215371,-0.707920186913841,-1.31138148504539,-0.122162424956224,0.210785376524975
3.45104632994519,6.27417711324599,4.3331208111368,4.46451229443517,2.99430429539247,5.99763693866014,5.06996368883005,5.42601600268728,4.79910751824129,3.89777542506871,1.43761511990313,0.260541103004674,0.239071066117506,0.0907884496919593,2.26637131160198,0.0604983770616189,0.855788973794146,-1.39808955470941,0.503143111411752,-1.30697613099008
1.41452353437499,0.52528152647064,1.06599349370446,0.497522217606134,0.174001412870664,1.16698927975298,0.103735373755241,1.16818538765576,1.35496826101485,0.947894883128866,-2.17065306224796,0.849965278023129,-1.72652724922102,1.83785029695759,-0.626162482829599,-1.26104152349772,0.37479589845307,-0.484140326125882,-0.403729719275186,-0.531223647467526
8.73007189758199,6.70772844391678,7.92072542740868,7.46938319225191,6.91124589043371,6.54425516850652,6.75490313734864,6.00454086725244,7.26006252917483,7.43430435121047,-0.171735390415445,-0.250081115691613,0.522751234985156,-1.59502894116511,-0.345704558588141,0.802102707653859,-2.28612203941312,2.44774025194959,-0.566478255947895,-0.376774409820916
7.05043378834375,6.18298248139872,5.79483909385795,6.18779128190847,6.87305959672208,7.42598275124868,7.52629664794933,7.84063609116046,6.8769163305345,5.8047825839831,0.177970639249673,0.509660461232433,-0.336727012764205,0.39056343008822,-0.801188323391377,1.26792288312177,0.48203102887863,-1.03743001080184,0.224924920771666,0.444768307315641
2.88214760752404,4.21210352480329,3.65115461629794,3.00353348917505,5.04287183995671,5.70647134613633,2.47875670538301,5.14691687537321,4.23443961529435,4.54321881756055,-2.09162973229989,1.15713694977742,0.483145050944006,-1.09639375447386,-1.14601901345973,0.330298145666407,0.90285884152459,-0.426134973571795,0.731189079959722,0.16218209568397
3.94418288685756,3.01486183763585,2.28731005907672,4.35942708842376,2.68562304361699,7.11990336627216,4.05775530926656,4.73220101024987,4.75933604745903,3.01488822822847,1.20163516156679,-1.93177879869303,-0.180263893163967,1.00773306859376,1.02934450639164,0.702249476547357,1.50459283204107,0.143593081090568,-1.45610350524782,2.21147968555777
